1521,OD-CT-RsLug01-009,Lung,"1. Lung squamous cell carcinoma (75 cases), tumor (1 core/case) and matched normal adjacent tissue (1 core/case).   <br>
2. Clinical stage I (27 cases), II (28 cases), III (18 cases), IV (2 cases).  <br>
3. 100% cases haveTNM detail information. <br>
4. Pathology grade 1, 2, 3. <br>
5. 57 cases have survival information. Visit date 2012.7.",Human (Mongoloid),Formalin,150,75,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,104,$934.00 ,AUD/1 slide
1522,HLug-NSCLC150PT-01,Lung,"1. Non-small cell lung carcinoma (75 cases), containing adenocarcinoma (30 cases), squamous cell carcinoma (30 cases), bronchio alveolar carcinoma (5 cases), adenosquamous carcinoma (7 cases) and large cell carcinoma (3 cases).  <br>
2. Tumor (1 core/case) and matched normal adjacent tissue (1 core/case).  <br>
3. Pathology grade 1, 2, 3.",Human (Mongoloid),Formalin,150,75,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,104,$463.00 ,AUD/1 slide
1523,OD-CT-RsLug01-003,Lung,"1. Small cell lung carcinoma (100 cases), 3 cores/case.",Human (Mongoloid),Formalin,300,100,1.0mm,,,,Short term RT; Long term 4oC,For research use only,,,,104,$463.00 ,AUD/1 slide
1601,OD-NH-Com01-001,Multiple organ,"1. Multiple organ (23 types) normal tissue array . 1 case/organ, 2 cores/case. <br>
2. Brain, cerebrum, cerebellum, brain stem, tongue, thyroid, esophagus, stomach, intestines, liver, pancreas, lung, trachea, appendix, skin, muscle, striated muscle, left heart, right heart, aorta, testis, bladder and prostate. ",Human (Mongoloid),Formalin,46,23,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,,,105,$321.00 ,AUD/1 slide
1602,OD-CT-Com04-001 ,Multiple organ,"1. Multiple organ (7 types) tumor tissue array  <br>
2. Esophagus (5 cases), stomach (6 cases), colon (5 cases), liver (6 cases), lung (6 cases), breast (6 cases), kidney (6 cases), 2 cores/case.  Adjacent normal tissue (7 types), 1 core/ case.<br>
3. Pathology grade 1, 2, 3. <br>
4. TNM score available. ",Human (Mongoloid),Formalin,87,46,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,105,$202.00 ,AUD/1 slide
1603,FeOrg-N090-01,Multiple organ,"1. Multiple organ (29 types) from aborted fetus (5 cases).  1-5 cases/organ, 1 core/case. <br>
2. Esophagus, stomach, duodenum, jejunum, ileum, liver, pancreas, lung, heart, aorta, ovary, testis, adrenal, kidney, bladder, ureter, pituitary, cerebrum, hippocampus, thalamus, spinal cord, nerve, thymus, spleen, diaphragm, sternum, rib, skin.",Human (Mongoloid),Formalin,90,5,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,,,105,$628.00 ,AUD/1 slide
1604,HOrg-N090-01,Multiple organ,"1. Multiple organ (24 types) normal tissue array.  2-6 cases /organ, 1 core /case. <br>
2. Thyroid, tongue, esophagus, stomach, duodenum, jejunum, ileum, appendix, colon, rectum, liver, pancreas, trachea, lung, myocardial, artery, skeletal muscle, skin, prostate, testis, bladder, cerebrum, cerebellum, spleen.",Human (Mongoloid),Formalin,90,7,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,,,105,$628.00 ,AUD/1 slide
1605,HOrg-C110PT-01,Multiple organ,"1. Multiple organ (12 types) tumor and normal adjacent tissue array. 3-8 cases/type.<br>
2. Glioma (without normal adjacent tissue), larynx squamous cell carcnioma, thyroid gland papillary carcinoma, kidney pelvis uroepithelium carcinoma (without normal adjacent tissue), ureter uroepithelium carcinoma, bladder uroepithelium carcinoma,  cervix uteri squamous cell carcinoma,  endometrioid adenocarcinoma (partly without normal adjacent tissue),  ovary adenocarcinoma (without normal adjacent tissue), penis squamous cell carcinoma, seminoma of testis, prostate carcinoma (without normal adjacent tissue). ",Human (Mongoloid),Formalin,110,69,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,105,$374.00 ,AUD/1 slide
1606,HOrg-C120PG-01,Multiple organ,"1. Multiple organ (9 types) tumor and normal adjacent tissue array  <br>
2. Tumor(1 core/case) and matched normal adjacent tissue(1 core/case).  <br>
3. Esophagus (6 cases), stomach (7 cases), colon (6 cases), rectum (6 cases), liver (6 cases), pancreas (7 cases), lung (11 cases), breast (5 cases), kidney (6 cases).",Human (Mongoloid),Formalin,120,60,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,105,$374.00 ,AUD/1 slide
1607,HOrg-C120PG-02,Multiple organ,"1. Multiple organ (12 types) tumor and normal adjacent tissue array. 3-8 cases/type.<br>
2. Glioma (without normal adjacent tissue), larynx squamous cell carcnioma, thyroid gland papillary carcinoma, kidney pelvis uroepithelium carcinoma (without normal adjacent tissue), ureter uroepithelium carcinoma, bladder uroepithelium carcinoma,  cervix uteri squamous cell carcinoma,  endometrioid adenocarcinoma (partly without normal adjacent tissue),  ovary adenocarcinoma (without normal adjacent tissue), penis squamous cell carcinoma, seminoma of testis, prostate carcinoma (without normal adjacent tissue). ",Human (Mongoloid),Formalin,120,70,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,105,$374.00 ,AUD/1 slide
1701,OD-CT-LyMly02-001,Lymphoma,"1. Diffuse large B-cell lymphoma (30 cases), 1 core/case.",Human (Mongoloid),Formalin,30,30,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,,,115,$112.00 ,AUD/1 slide
1801,HPro-Ade180PG-01,Prostate,"1. Prostate carcinoma(99 cases), 81 cases have tumor (1 core/case) and normal adjacent tissue (1 core/case). 18 cases have tumor (1 core/case).  <br>
2.  Pathology grade and Gleason grade available.",Human (Mongoloid),Formalin,180,99,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,116,$934.00 ,AUD/1 slide
1802,HPro-Ade180PG-02,Prostate,"1. Prostate carcinoma(97 cases), 78 cases have tumor (1 core/case) and normal adjacent tissue (1 core/case). 19 cases have tumor (1 core/case).  5 cases have normal tissue.
2.  Pathology grade and Gleason grade available.",Human (Mongoloid),Formalin,180,102,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,116,$934.00 ,AUD/1 slide
1901,OD-CT-Rp03-002,Reprodutive system,"1. Multiple organ (5 types) tumor tissue array. Prostate (10 cases), breast cancer (7 cases), ovarian cancer (7 cases), cervical squamous cell carcinoma (3 cases), endometrial cancer (4 cases). <br>
2. tumor (1 core/case) and matched normal adjacent tissue (1 core/case).",Human (Mongoloid),Formalin,62,31,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,117,$209.00 ,AUD/1 slide
2001,HSki-C072PT-01,Skin,"1. Skin carcinoma, 65 cases. Base cell carcinoma, squamous cell carcinoma and melanoma. <br>
2. 61 cases have tumor, 4 cases have tumor and matched normal adjacent tissue, 3 cases have normal tissue. 1 core/case.",Human (Mongoloid),Formalin,72,68,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,110,$321.00 ,AUD/1 slide
2101,HThy-Can060PT-01,Thyroid,"1. Thyroid  carcinoma (28 cases),  papillary carcinoma, follicular carcinoma, medullary carcinoma, undifferentiated carcinoma. tumor (1 core/case) and matched normal adjacent tissue (1 core/case). Normal thyroid (4 cases), ",Human (Mongoloid),Formalin,60,32,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|32|14|,,118,$277.00 ,AUD/1 slide
2102,OD-CT-EdThy03-002,Thyroid,"1. Thyroid papillary carcinoma (31 cases),  tumor (1 core/case) and matched normal adjacent tissue (1 core/case).  <br>
2. Clinical stage I-IV (Version7.0).  90% cases have TNM detail information.",Human (Mongoloid),Formalin,62,31,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,,,118,$232.00 ,AUD/1 slide
2103,HThy-Pap120CS-01,Thyroid,"1. Thyroid papillary carcinoma (58 cases),  tumor (1 core/case) and matched normal adjacent tissue (1 core/case). Normal thyroid (4 cases).<br>
2. Clinical stage I-IV (Version7.0).  90% cases have TNM detail information.",Human (Mongoloid),Formalin,120,62,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|32|,,118,$232.00 ,AUD/1 slide
2201,OD-CT-Ur03-002,Urological system,"1. Bladder tumor (15 cases), renal clear cell carcinoma (16 cases).  <br>
2. Tumor (1 core/case) and matched normal adjcent tissue (1 core/case).",Human (Mongoloid),Formalin,62,31,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,119,$209.00 ,AUD/1 slide
2301,OD-CT-RpUtr03-002,Uterus,"1. Endometrial adenocarcinoma (31 cases), tumor (1 core/case) and matched normal adjacent tissue (1 core/case).  <br>
2. Clinical stage I, III, IV (Version6.0). 30% cases have TNM detail information.  <br>
4. Pathology grade 1, 2, 3.",Human (Mongoloid),Formalin,62,31,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,120,$232.00 ,AUD/1 slide
2302,OD-CT-RpUtr03-003,Cervix,"1. Cervical squamous cell carcinoma (31 cases), tumor (1 core/case) and matched normal adjacent tissue (1 core/case).  <br>
2. Clinical stage I, III (Version 6.0).  70% cases have TNM detail information. <br>
3. Pathology grade 1, 2, 3.",Human (Mongoloid),Formalin,62,31,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,126,$232.00 ,AUD/1 slide
2303,OD-CT-RpUtr03-004,Cervix,"1. Cervical squamous cell carcinoma (31 cases), tumor (1 core/case) and matched normal adjacent tissue (1 core/case).   <br>
2. Clinical stage I.  TNM detail information. ",Human (Mongoloid),Formalin,62,31,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,126,$232.00 ,AUD/1 slide
2304,OD-CT-RpUtr03-005,Cervix,"1. Cervical squamous cell carcinoma (31 cases), tumor (1 core/case) and matched normal adjacent tissue (1 core/case).   <br>
2. Pathology grade 2.",Human (Mongoloid),Formalin,62,31,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,126,$232.00 ,AUD/1 slide
2305,OD-CT-RpUtr03-006,Cervix,"1. Cervical squamous cell carcinoma (31 cases), tumor (1 core/case) and matched normal adjacent tissue (1 core/case).   <br>
2. Pathology grade 3.",Human (Mongoloid),Formalin,62,31,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,126,$232.00 ,AUD/1 slide
2401,HOva-Can90PT-01,Ovarium,"1. Ovarial cancer, 75 cases. 15 cases have tumor (1 core/case) and corpus luteum (1 core/case). 60 cases have only tumor (1 core/case).<br>
2. Pathology grade 1, 2, 3. ",Human (Mongoloid),Formalin,90,75,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,122,$343.00 ,AUD/1 slide
2501,OD-CT-UrKid02-001,Kidney,"1. Kidney clear cell carcinoma (32 cases), 1 core/case.  <br>
2. Pathology grade 1.",Human (Mongoloid),Formalin,32,32,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,,,102,$75.00 ,AUD/1 slide
2502,OD-CT-UrKid02-002,Kidney,"1. Kidney clear cell carcinoma (32 cases), 1 core/case.  <br>
2. Pathology grade 2.",Human (Mongoloid),Formalin,32,32,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,,,102,$75.00 ,AUD/1 slide
2503,OD-CT-UrKid02-003,Kidney,"1. Kidney clear cell carcinoma (32 cases), 1 core/case.  <br>
2. Pathology grade 2-3, 3.",Human (Mongoloid),Formalin,32,32,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,,,102,$75.00 ,AUD/1 slide
2504,HKid-CRCC060PG-01,Kidney,"1. Kidney clear cell carcinoma (30 cases), tumor (1 core/case) and matched normal adjacent tissue (1 core/case).  <br>
2. Pathology grade 1 ( 1 case),  1-2(2 cases), 2 (22 cases), 3 (5 cases).",Human (Mongoloid),Formalin,60,30,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,102,$209.00 ,AUD/1 slide
2505,OD-CT-UrKid03-001,Kidney,"1. Kidney clear cell carcinoma (62 cases), 1 core/case.  <br>
2. Pathology grade 1, 1-2, 2.",Human (Mongoloid),Formalin,62,62,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,,,102,$142.00 ,AUD/1 slide
2506,OD-CT-UrKid03-002,Kidney,"1. Kidney clear cell carcinoma (31 cases), tumor (1 core/case) and matched normal adjacent tissue (1 core/case).  <br>
2. Pathology grade 1.",Human (Mongoloid),Formalin,62,31,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,102,$209.00 ,AUD/1 slide
2507,OD-CT-UrKid03-003,Kidney,"1. Kidney carcinoma (31 cases), containing kidney clear cell carcinoma (10 cases), papillary renal cell carcinoma (11 cases), chromophobe cell carcinoma (9 cases). Tumor (1 core/case) and matched normal adjacent tissue (1 core/case).  <br>
2. Clinical stage I, II, III (Version 7.0).  <br>
3. 100% cases have TNM detail information.  <br>
4. Pathology grade 1, 2, 3.",Human (Mongoloid),Formalin,62,31,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,102,$209.00 ,AUD/1 slide
2508,OD-CT-UrKid04-001 ,Kidney,"1. Kidney clear cell carcinoma (40 cases), 2 cores/case. Normal adjacent tissue (5 cases), 1 core/case.  <br>
2. Clinical stage I, II, III (Version 7.0).  <br>
3. Pathology Grade 1, 2, 3.",Human (Mongoloid),Formalin,85,40,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,102,$194.00 ,AUD/1 slide
2509,HKid-CRCC150CS-01,Kidney,"1. Kidney clear cell carcinoma (75 cases), tumor (1 core/case) and matched normal adjacent tissue (1 core/case)   <br>
2. Clinical stage I (33 cases), II ( 24 cases), III (17 cases), IV (1 case).  <br>
3. 100% cases have TNM detail information. <br>
4. Pathology grade 1, 2, 3.<br>
5. 43 cases have survival information.",Human (Mongoloid),Formalin,150,75,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,102,$934.00 ,AUD/1 slide
2510,HKid-CRCC150CS-02,Kidney,"1. Kidney clear cell carcinoma (75 cases), tumor (1 core/case) and matched normal adjacent tissue (1 core/case)   <br>
2. Clinical stage I (29 cases), II ( 23 cases), III (17 cases), IV (6 case).  <br>
3. 100% cases have TNM detail information. <br>
4. Pathology grade 1, 2, 3.",Human (Mongoloid),Formalin,150,75,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,102,$583.00 ,AUD/1 slide
2511,HKid-CRC180Sur-01,Kidney,"1. Kidney clear cell carcinoma (90 cases), tumor (1 core/case) and matched normal adjacent tissue (1 core/case).<br>
2. Survival information available. Being followed up for 5.5 - 7 years.",Human (Mongoloid),Formalin,180,90,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,102,"$1,868.00 ",AUD/1 slide
2512,OD-CT-UrKid01-004,Kidney,"1.  Kidney clear cell carcinoma (62 cases).  <br>
2.  Tumor (2 cores/case) and matched normal adjacent tissue (2 cores/case). ",Human (Mongoloid),Formalin,248,62,1.0mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,102,$344.00 ,AUD/1 slide
2513,OD-CT-UrKid01-005,Kidney,"1. Kidney carcinoma (62 cases), containing kidney clear cell carcinoma (34 cases), papillary renal cell carcinoma (20 cases), chromophobe cell carcinoma (7 cases) and oncocytoma (1 case). <br>
2. Tumor (2 cores/case) and matched normal adjacent tissue (2 cores/case). ",Human (Mongoloid),Formalin,248,62,1.0mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,102,$344.00 ,AUD/1 slide
2601,HRaU-Uro120Sur-01,Kidney Pelvis and Ureter,"1. Kidney pelivis carcinoma and ureter carcinoma, 120cases. Tumor, 1 core/case  <br>
2. Survival information available. Being followed up for 0.5-7 years.",Human (Mongoloid),Formalin,120,120,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,,,127,"$1,166.00 ",AUD/1 slide
2701,OD-CT-UrBla03-003,Bladder,"1. Bladder carcinoma (17 cases), containing urothelial carcinoma and squamous cell carcinoma. Tumor (1 core/case) and invasive edge (2 cores/ case). <br>
2. Cervical squamous cell carcinoma (5 cases).  <br>
3. Clinical stage II, III (Version 7.0).  <br>
4. 100% cases haveTNM detail information.",Human (Mongoloid),Formalin,58,22,2.0mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,2,$232.00 ,AUD/1 slide
2702,HBla-Uro105Sur-01,Bladder,"1. Bladder carcinoma (urothelial carcinoma, 59 cases), 46 cases have tumor (1core/case) and normal adjacent tissue (1 core/case), 13 cass have tumor (1 core/case).<br>
2. Clinical stage Ois,  I-IV (Version 7.0). <br>
3. Survival information available (follow up 1-5.5 years). ",Human (Mongoloid),Formalin,105,59,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,2,"$1,166.00 ",AUD/1 slide
2801,HBra-Gli065PG-01,Brain,"1. Neuroglioma (61 cases, astroma and glioblastoma). 60 cases have tumor (1 core/case). 1 case have tumor (1 core/case) and matched normal adjacent tissue (1 core/case). 3 cases have normal cerebral cortex.",Human (Mongoloid),Formalin,65,61,1.5mm,,,,Short term RT; Long term 4oC,For research use only,,|14|,,1,$344.00 ,AUD/1 slide
